VERSION: 1.3,,,,,,,,,,,,,,,,,
79,16.9376,1312.52,1,437.5,1,156.25,1,275,1,375,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
80,17.152,812.51,1,250,1,125,1,137.5,1,375,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
81,17.3664,1312.52,1,62.5,1,93.75,1,175,1,562.5,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
82,17.5808,1250.02,1,187.5,1,125,1,137.5,1,312.5,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
83,17.7952,1062.51,1,187.5,1,125,1,212.5,1,187.5,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
84,18.0096,1062.51,1,125,1,93.75,1,175,1,250,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
85,18.224,1375.02,1,250,1,250,1,200,1,312.5,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
86,18.4384,1187.51,1,187.5,1,312.5,1,150,1,125,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
87,18.6528,687.5,1,375,1,187.5,1,162.5,1,437.5,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
88,18.8672,812.51,1,750.01,1,250,1,237.5,1,437.5,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
89,19.0816,875.01,1,250,1,250,1,150,1,250,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
90,19.296,875.01,1,250,1,187.5,1,187.5,1,312.5,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
91,19.5104,750.01,1,125,1,187.5,1,112.5,1,187.5,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
92,19.7248,1375.02,1,250,1,187.5,1,175,1,500,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
93,19.9392,500,1,500,1,281.25,1,125,1,375,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
94,20.1536,625,1,250,1,218.75,1,150,1,375,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
95,20.368,1125.01,1,187.5,1,187.5,1,62.5,1,562.5,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
96,20.5824,937.51,1,375,1,250,1,75,1,187.5,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
97,20.7968,1375.02,1,125,1,125,1,212.5,1,437.5,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
98,21.0112,1250.02,1,62.5,1,62.5,1,175,1,250,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
99,21.2256,1375.02,1,375,1,343.75,1,100,1,187.5,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
100,21.44,875.01,1,125,1,156.25,1,175,1,250,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
101,21.6544,1187.51,1,187.5,1,281.25,1,100,1,187.5,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
102,21.8688,1187.51,1,250,1,187.5,1,75,1,375,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
103,22.0832,750.01,1,250,1,125,1,37.5,1,562.5,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
104,22.2976,1000.01,1,187.5,1,187.5,1,112.5,1,187.5,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
105,22.512,875.01,1,312.5,1,218.75,1,187.5,1,375,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
106,22.7264,1562.52,1,187.5,1,218.75,1,275,1,500,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
107,22.9408,625,1,500,1,250,1,112.5,1,250,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
108,23.1552,437.5,1,0.00E+00,1,156.25,1,200,1,500,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
109,23.3696,812.51,1,250,1,125,1,137.5,1,375,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
110,23.584,1125.01,1,125,1,156.25,1,125,1,375,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
111,23.7984,1062.51,1,125,1,218.75,1,200,1,250,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
112,24.0128,1125.01,1,0.00E+00,1,156.25,1,187.5,1,187.5,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
113,24.2272,1250.02,1,312.5,1,187.5,1,150,1,312.5,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
114,24.4416,1250.02,1,250,1,250,1,187.5,1,500,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
115,24.656,937.51,1,312.5,1,218.75,1,112.5,1,187.5,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
116,24.8704,750.01,1,187.5,1,93.75,1,137.5,1,312.5,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
117,25.0848,812.51,1,125,1,187.5,1,112.5,1,312.5,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
118,25.2992,1375.02,1,375,1,93.75,1,150,1,437.5,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
119,25.5136,812.51,1,62.5,1,62.5,1,87.5,1,187.5,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
120,25.728,875.01,1,312.5,1,62.5,1,125,1,250,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
121,25.9424,937.51,1,62.5,1,62.5,1,175,1,437.5,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
122,26.1568,1125.01,1,312.5,1,375,1,125,1,250,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
123,26.3712,937.51,1,0.00E+00,1,312.5,1,200,1,250,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
124,26.5856,1312.52,1,250,1,218.75,1,150,1,312.5,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
125,26.8,1062.51,1,375,1,31.25,1,100,1,375,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
126,27.0144,875.01,1,312.5,1,156.25,1,100,1,125,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
127,27.2288,1187.51,1,62.5,1,187.5,1,125,1,375,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
128,27.4432,1500.02,1,437.5,1,187.5,1,150,1,437.5,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
129,27.6576,625,1,312.5,1,218.75,1,100,1,187.5,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
130,27.872,937.51,1,187.5,1,281.25,1,187.5,1,687.5,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
131,28.0864,1375.02,1,500,1,156.25,1,200,1,375,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
132,28.3008,562.5,1,250,1,156.25,1,212.5,1,437.5,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
133,28.5152,1125.01,1,312.5,1,187.5,1,175,1,375,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
134,28.7296,1062.51,1,312.5,1,93.75,1,125,1,250,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
135,28.944,1250.02,1,250,1,281.25,1,212.5,1,375,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
136,29.1584,937.51,1,437.5,1,218.75,1,200,1,250,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
137,29.3728,1187.51,1,312.5,1,281.25,1,175,1,500,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
138,29.5872,1187.51,1,125,1,93.75,1,150,1,562.5,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
139,29.8016,1000.01,1,375,1,93.75,1,137.5,1,312.5,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
140,30.016,1000.01,1,0.00E+00,1,125,1,187.5,1,437.5,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
141,30.2304,1312.52,1,187.5,1,250,1,162.5,1,125,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
142,30.4448,1000.01,1,250,1,281.25,1,175,1,500,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
143,30.6592,875.01,1,125,1,187.5,1,162.5,1,375,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
144,30.8736,1312.52,1,250,1,187.5,1,175,1,312.5,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
145,31.088,875.01,1,375,1,125,1,37.5,1,437.5,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
146,31.3024,1125.01,1,312.5,1,156.25,1,62.5,1,562.5,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
147,31.5168,875.01,1,250,1,156.25,1,175,1,500,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
148,31.7312,1125.01,1,312.5,1,156.25,1,150,1,375,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
149,31.9456,1187.51,1,375,1,125,1,150,1,625,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
150,32.16,1375.02,1,187.5,1,125,1,250,1,187.5,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
151,32.3744,937.51,1,125,1,187.5,1,87.5,1,250,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
152,32.5888,625,1,312.5,1,156.25,1,175,1,375,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
153,32.8032,1062.51,1,375,1,218.75,1,162.5,1,375,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
154,33.0176,1312.52,1,125,1,156.25,1,125,1,187.5,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
155,33.232,937.51,1,437.5,1,250,1,175,1,437.5,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
156,33.4464,750.01,1,187.5,1,93.75,1,162.5,1,375,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
157,33.6608,562.5,1,500,1,125,1,100,1,312.5,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
158,33.8752,1125.01,1,187.5,1,156.25,1,137.5,1,250,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
159,34.0896,875.01,1,312.5,1,156.25,1,237.5,1,625,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
160,34.304,1125.01,1,437.5,1,343.75,1,187.5,1,437.5,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
161,34.5184,937.51,1,125,1,187.5,1,150,1,250,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
162,34.7328,875.01,1,250,1,187.5,1,125,1,437.5,1,0.00E+00,2,15844.38,2,1.15E+02,1
163,34.9472,1187.51,1,250,1,343.75,1,75,1,625,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
164,35.1616,1312.52,1,375,1,250,1,250,1,812.51,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
165,35.376,875.01,1,375,1,531.25,1,137.5,1,250,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
166,35.5904,1312.52,1,0.00E+00,1,4500.2,1,587.5,1,937.51,1,47533.21,2,79222.12,2,5.75E+02,1
167,35.8048,1250.02,1,375,1,14439.58,1,762.51,1,2750.08,1,126755.63,2,285201.96,2,2.07E+03,1
168,36.0192,1687.53,1,125,1,14939.73,1,875.01,1,2812.58,1,63377.66,2,221823.19,2,1.61E+03,1
169,36.2336,1437.52,1,500,1,14564.62,1,862.51,1,1875.04,1,31688.79,2,301046.7,2,2.18E+03,1
170,36.448,1687.53,1,250,1,10938.7,1,850.01,1,2250.05,1,31688.79,2,174289.32,2,1.26E+03,1
171,36.6624,1125.01,1,312.5,1,9032.07,1,650,1,1937.54,1,47533.21,2,269357.24,2,1.95E+03,1
172,36.8768,1750.03,1,187.5,1,6969.24,1,512.5,1,1125.01,1,31688.79,2,142600.18,2,1.03E+03,1
173,37.0912,625,1,250,1,6344.15,1,512.5,1,1375.02,1,63377.66,2,142600.18,2,1.03E+03,1
174,37.3056,1062.51,1,125,1,5312.78,1,475,1,1250.02,1,31688.79,2,95066.61,2,6.89E+02,1
175,37.52,1312.52,1,375,1,5969.11,1,500,1,1062.51,1,15844.38,2,63377.66,2,4.60E+02,1
176,37.7344,750.01,1,62.5,1,4937.74,1,437.5,1,687.5,1,47533.21,2,63377.66,2,4.60E+02,1
177,37.9488,1125.01,1,437.5,1,4062.67,1,425,1,1000.01,1,0.00E+00,2,95066.61,2,6.89E+02,1
178,38.1632,1375.02,1,125,1,4250.18,1,437.5,1,875.01,1,31688.79,2,126755.63,2,9.19E+02,1
179,38.3776,937.51,1,250,1,3125.1,1,312.5,1,562.5,1,0.00E+00,2,110911.11,2,8.04E+02,1
180,38.592,1000.01,1,125,1,2687.57,1,275,1,875.01,1,31688.79,2,15844.38,2,1.15E+02,1
181,38.8064,1500.02,1,187.5,1,2906.33,1,337.5,1,562.5,1,0.00E+00,2,95066.61,2,6.89E+02,1
182,39.0208,1437.52,1,187.5,1,2312.55,1,300,1,937.51,1,0.00E+00,2,31688.79,2,2.30E+02,1
183,39.2352,1312.52,1,250,1,2156.3,1,300,1,625,1,0.00E+00,2,15844.38,2,1.15E+02,1
184,39.4496,1062.51,1,312.5,1,1750.03,1,337.5,1,1187.51,1,31688.79,2,15844.38,2,1.15E+02,1
185,39.664,1687.53,1,500,1,2062.54,1,325,1,375,1,31688.79,2,15844.38,2,1.15E+02,1
186,39.8784,1062.51,1,250,1,1625.03,1,137.5,1,437.5,1,0.00E+00,2,15844.38,2,1.15E+02,1
187,40.0928,1375.02,1,187.5,1,1187.51,1,175,1,250,1,47533.21,2,31688.79,2,2.30E+02,1
188,40.3072,1250.02,1,250,1,968.76,1,150,1,500,1,0.00E+00,2,31688.79,2,2.30E+02,1
189,40.5216,1000.01,1,125,1,1125.01,1,262.5,1,687.5,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
190,40.736,1062.51,1,500,1,750.01,1,187.5,1,562.5,1,15844.38,2,15844.38,2,1.15E+02,1
191,40.9504,937.51,1,250,1,1031.26,1,162.5,1,312.5,1,15844.38,2,31688.79,2,2.30E+02,1
192,41.1648,937.51,1,187.5,1,531.25,1,137.5,1,375,1,0.00E+00,2,47533.21,2,3.45E+02,1
193,41.3792,1125.01,1,312.5,1,781.26,1,250,1,625,1,0.00E+00,2,47533.21,2,3.45E+02,1
194,41.5936,1062.51,1,250,1,625,1,112.5,1,312.5,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
195,41.808,1187.51,1,187.5,1,906.26,1,200,1,187.5,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
196,42.0224,1375.02,1,312.5,1,718.76,1,225,1,312.5,1,0.00E+00,2,15844.38,2,1.15E+02,1
197,42.2368,875.01,1,187.5,1,343.75,1,150,1,375,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
198,42.4512,812.51,1,187.5,1,468.75,1,212.5,1,312.5,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
199,42.6656,1375.02,1,187.5,1,593.75,1,175,1,500,1,0.00E+00,2,15844.38,2,1.15E+02,1
200,42.88,1625.03,1,62.5,1,250,1,187.5,1,500,1,0.00E+00,2,15844.38,2,1.15E+02,1
201,43.0944,1125.01,1,187.5,1,375,1,237.5,1,500,1,0.00E+00,2,15844.38,2,1.15E+02,1
202,43.3088,1187.51,1,125,1,437.5,1,150,1,375,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
203,43.5232,1312.52,1,312.5,1,187.5,1,137.5,1,250,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
204,43.7376,1000.01,1,250,1,312.5,1,137.5,1,437.5,1,0.00E+00,2,15844.38,2,1.15E+02,1
205,43.952,1437.52,1,62.5,1,250,1,200,1,375,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
206,44.1664,625,1,62.5,1,437.5,1,150,1,500,1,0.00E+00,2,0.00E+00,2,0.00E+00,1
207,44.3808,1062.51,1,500,1,781.26,1,325,1,625,1,0.00E+00,2,15844.38,2,1.15E+02,1
208,44.5952,1437.52,1,312.5,1,25787.9,1,2637.57,1,3937.66,1,47533.21,2,158444.74,2,1.15E+03,1
209,44.8096,1125.01,1,312.5,1,63978.41,1,5500.3,1,9375.88,1,31688.79,2,269357.24,2,1.95E+03,1
210,45.024,1312.52,1,375,1,97783.02,1,8875.79,1,17940.72,1,95066.61,2,443650.26,2,3.22E+03,1
211,45.2384,1125.01,1,187.5,1,129323.28,1,11576.34,1,23130.35,1,142600.18,2,744707.5,2,5.40E+03,1
212,45.4528,1125.01,1,500,1,145147.87,1,13964.45,1,25381.44,1,221823.19,2,982389.32,2,7.12E+03,1
213,45.6672,1437.52,1,187.5,1,154237.53,1,14127,1,29258.56,1,269357.24,2,839779.69,2,6.09E+03,1
214,45.8816,1187.51,1,187.5,1,140164.94,1,13251.76,1,23255.41,1,205978.55,2,697171.67,2,5.06E+03,1
215,46.096,1062.51,1,125,1,129166.62,1,11713.87,1,20691.78,1,95066.61,2,681326.44,2,4.94E+03,1
216,46.3104,1187.51,1,375,1,108617.85,1,10151.03,1,17878.2,1,126755.63,2,522875.16,2,3.79E+03,1
